SD,SGG,Last Name,Population
전라북도,완주군,서(徐),1331
전라북도,완주군,서문(西門),13
전라북도,완주군,석(昔),7
전라북도,완주군,석(石),14
전라북도,완주군,선(宣),73
전라북도,완주군,선우(鮮于),0
전라북도,완주군,설(?),21
전라북도,완주군,설(薛),98
전라북도,완주군,성(成),318
전라북도,완주군,소(蘇),542
전라북도,완주군,소(邵),0
전라북도,완주군,손(孫),582
전라북도,완주군,송(宋),1948
전라북도,완주군,승(承),0
전라북도,완주군,시(施),0
전라북도,완주군,시(柴),12
전라북도,완주군,신(愼),66
전라북도,완주군,신(申),969
전라북도,완주군,신(辛),174
전라북도,완주군,심(沈),471
전라북도,완주군,안(安),923
전라북도,완주군,양(梁),1082
전라북도,완주군,양(楊),124
전라북도,완주군,어(魚),5
전라북도,완주군,엄(嚴),150
전라북도,완주군,여(余),8
전라북도,완주군,여(呂),108
전라북도,완주군,연(延),29
전라북도,완주군,염(廉),109
전라북도,완주군,예(芮),5
전라북도,완주군,오(吳),1763
전라북도,완주군,옥(玉),19
전라북도,완주군,온(溫),34
전라북도,완주군,왕(王),57
전라북도,완주군,용(龍),8
전라북도,완주군,우(禹),172
전라북도,완주군,원(元),168
전라북도,완주군,위(魏),22
전라북도,완주군,유(兪),504
전라북도,완주군,유(劉),577
전라북도,완주군,유(庾),12
전라북도,완주군,유(柳),2553
전라북도,완주군,육(陸),135
전라북도,완주군,윤(尹),1524
전라북도,완주군,은(殷),39
전라북도,완주군,음(陰),0
전라북도,완주군,이(李),15535
전라북도,완주군,인(印),69
전라북도,완주군,임(任),381
전라북도,완주군,임(林),2490
전라북도,완주군,장(張),1847
전라북도,완주군,장(章),6
전라북도,완주군,장(蔣),6
전라북도,완주군,전(全),1060
전라북도,완주군,전(田),269
전라북도,완주군,전(錢),0
전라북도,완주군,정(丁),568
전라북도,완주군,정(程),30
전라북도,완주군,정(鄭),3729
전라북도,완주군,제(諸),12
전라북도,완주군,제갈(諸葛),0
전라북도,완주군,조(曺),578
전라북도,완주군,조(趙),1987
전라북도,완주군,좌(左),0
전라북도,완주군,주(周),38
전라북도,완주군,주(朱),325
전라북도,완주군,지(智),0
전라북도,완주군,지(池),135
전라북도,완주군,진(晋),65
전라북도,완주군,진(秦),9
전라북도,완주군,진(陣),5
전라북도,완주군,진(陳),388
전라북도,완주군,차(車),246
전라북도,완주군,채(蔡),242
전라북도,완주군,천(千),168
전라북도,완주군,최(催),21
전라북도,완주군,최(崔),4932
전라북도,완주군,추(秋),93
전라북도,완주군,탁(卓),27
전라북도,완주군,태(太),47
전라북도,완주군,팽(彭),0
전라북도,완주군,편(片),8
전라북도,완주군,표(表),47
전라북도,완주군,피(皮),0
전라북도,완주군,하(夏),12
전라북도,완주군,하(河),419
전라북도,완주군,한(韓),1541
전라북도,완주군,함(咸),73
전라북도,완주군,허(許),451
전라북도,완주군,현(玄),58
전라북도,완주군,형(邢),35
전라북도,완주군,호(扈),9
전라북도,완주군,호(胡),0
전라북도,완주군,홍(洪),781
전라북도,완주군,황(黃),1211
전라북도,완주군,황보(皇甫),0
전라북도,진안군,가(賈),0
전라북도,진안군,간(簡),0
전라북도,진안군,갈(葛),0
전라북도,진안군,감(甘),0
전라북도,진안군,강(姜),580
전라북도,진안군,강(康),18
전라북도,진안군,견(甄),0
전라북도,진안군,경(慶),7
전라북도,진안군,경(景),5
전라북도,진안군,계(桂),0
전라북도,진안군,고(高),356
전라북도,진안군,공(孔),20
전라북도,진안군,곽(郭),60
전라북도,진안군,구(丘),0
전라북도,진안군,구(具),110
전라북도,진안군,국(鞠),18
전라북도,진안군,권(權),152
전라북도,진안군,금(琴),0
전라북도,진안군,기(奇),18
전라북도,진안군,기타,163
전라북도,진안군,길(吉),42
전라북도,진안군,김(金),4488
전라북도,진안군,나(羅),43
전라북도,진안군,남(南),96
전라북도,진안군,남궁(南宮),0
전라북도,진안군,노(盧),91
전라북도,진안군,노(魯),49
전라북도,진안군,단(段),0
전라북도,진안군,당(唐),0
전라북도,진안군,도(都),9
전라북도,진안군,도(陶),0
전라북도,진안군,동(董),29
전라북도,진안군,두(杜),6
전라북도,진안군,라(羅),18
전라북도,진안군,류(柳),18
전라북도,진안군,마(馬),11
전라북도,진안군,맹(孟),0
전라북도,진안군,명(明),0
전라북도,진안군,모(牟),11
전라북도,진안군,목(睦),0
전라북도,진안군,문(文),297
전라북도,진안군,민(閔),19
전라북도,진안군,박(朴),1890
전라북도,진안군,반(潘),12
전라북도,진안군,방(房),20
전라북도,진안군,방(方),13
전라북도,진안군,배(裵),183
전라북도,진안군,백(白),217
전라북도,진안군,범(范),0
전라북도,진안군,변(卞),21
전라북도,진안군,변(邊),12
전라북도,진안군,복(卜),0
전라북도,진안군,봉(奉),0
전라북도,진안군,부(夫),0
전라북도,진안군,빈(賓),14
전라북도,진안군,사(史),0
전라북도,진안군,사공(司空),0
전라북도,진안군,상(尙),0
전라북도,진안군,서(徐),307
전라북도,진안군,서문(西門),0
전라북도,진안군,석(昔),0
전라북도,진안군,석(石),5
전라북도,진안군,선(宣),6
전라북도,진안군,선우(鮮于),0
전라북도,진안군,설(?),6
전라북도,진안군,설(薛),31
전라북도,진안군,성(成),269
전라북도,진안군,소(蘇),53
전라북도,진안군,소(邵),0
전라북도,진안군,손(孫),247
전라북도,진안군,송(宋),583
전라북도,진안군,승(承),6
전라북도,진안군,시(施),0
전라북도,진안군,시(柴),0
전라북도,진안군,신(愼),143
전라북도,진안군,신(申),234
전라북도,진안군,신(辛),146
전라북도,진안군,심(沈),90
전라북도,진안군,안(安),474
전라북도,진안군,양(梁),380
전라북도,진안군,양(楊),17
전라북도,진안군,어(魚),0
전라북도,진안군,엄(嚴),65
전라북도,진안군,여(余),5
전라북도,진안군,여(呂),10
전라북도,진안군,연(延),5
전라북도,진안군,염(廉),28
전라북도,진안군,예(芮),0
전라북도,진안군,오(吳),282
전라북도,진안군,옥(玉),5
전라북도,진안군,온(溫),5
전라북도,진안군,왕(王),33
전라북도,진안군,용(龍),0
전라북도,진안군,우(禹),97
전라북도,진안군,원(元),136
전라북도,진안군,위(魏),6
전라북도,진안군,유(兪),64
전라북도,진안군,유(劉),202
전라북도,진안군,유(庾),0
전라북도,진안군,유(柳),269
전라북도,진안군,육(陸),38
전라북도,진안군,윤(尹),295
전라북도,진안군,은(殷),7
전라북도,진안군,음(陰),0
전라북도,진안군,이(李),2862
전라북도,진안군,인(印),0
전라북도,진안군,임(任),67
전라북도,진안군,임(林),443
전라북도,진안군,장(張),438
전라북도,진안군,장(章),0
전라북도,진안군,장(蔣),0
전라북도,진안군,전(全),722
전라북도,진안군,전(田),59
전라북도,진안군,전(錢),0
전라북도,진안군,정(丁),216
전라북도,진안군,정(程),39
전라북도,진안군,정(鄭),840
전라북도,진안군,제(諸),0
전라북도,진안군,제갈(諸葛),0
전라북도,진안군,조(曺),132
전라북도,진안군,조(趙),289
전라북도,진안군,좌(左),0
전라북도,진안군,주(周),14
전라북도,진안군,주(朱),73
전라북도,진안군,지(智),0
전라북도,진안군,지(池),20
전라북도,진안군,진(晋),11
전라북도,진안군,진(秦),0
전라북도,진안군,진(陣),0
전라북도,진안군,진(陳),82
전라북도,진안군,차(車),57
전라북도,진안군,채(蔡),40
전라북도,진안군,천(千),37
전라북도,진안군,최(催),0
전라북도,진안군,최(崔),1094
전라북도,진안군,추(秋),51
전라북도,진안군,탁(卓),14
전라북도,진안군,태(太),19
전라북도,진안군,팽(彭),0
전라북도,진안군,편(片),0
전라북도,진안군,표(表),10
전라북도,진안군,피(皮),0
전라북도,진안군,하(夏),0
전라북도,진안군,하(河),72
전라북도,진안군,한(韓),468
전라북도,진안군,함(咸),10
전라북도,진안군,허(許),175
전라북도,진안군,현(玄),14
전라북도,진안군,형(邢),0
전라북도,진안군,호(扈),0
전라북도,진안군,호(胡),0
전라북도,진안군,홍(洪),156
전라북도,진안군,황(黃),368
전라북도,진안군,황보(皇甫),0
전라북도,무주군,가(賈),0
전라북도,무주군,간(簡),0
전라북도,무주군,갈(葛),24
전라북도,무주군,감(甘),0
전라북도,무주군,강(姜),537
전라북도,무주군,강(康),12
전라북도,무주군,견(甄),0
전라북도,무주군,경(慶),0
전라북도,무주군,경(景),0
전라북도,무주군,계(桂),0
전라북도,무주군,고(高),154
전라북도,무주군,공(孔),46
전라북도,무주군,곽(郭),141
전라북도,무주군,구(丘),0
전라북도,무주군,구(具),55
전라북도,무주군,국(鞠),6
전라북도,무주군,권(權),350
전라북도,무주군,금(琴),5
전라북도,무주군,기(奇),6
전라북도,무주군,기타,120
전라북도,무주군,길(吉),151
전라북도,무주군,김(金),5347
전라북도,무주군,나(羅),40
전라북도,무주군,남(南),41
전라북도,무주군,남궁(南宮),8
전라북도,무주군,노(盧),52
전라북도,무주군,노(魯),11
전라북도,무주군,단(段),0
전라북도,무주군,당(唐),0
전라북도,무주군,도(都),14
전라북도,무주군,도(陶),0
전라북도,무주군,동(董),6
전라북도,무주군,두(杜),0
전라북도,무주군,라(羅),58
전라북도,무주군,류(柳),37
전라북도,무주군,마(馬),10
전라북도,무주군,맹(孟),14
전라북도,무주군,명(明),6
전라북도,무주군,모(牟),0
전라북도,무주군,목(睦),0
전라북도,무주군,문(文),212
전라북도,무주군,민(閔),46
전라북도,무주군,박(朴),2093
전라북도,무주군,반(潘),0
전라북도,무주군,방(房),14
전라북도,무주군,방(方),14
전라북도,무주군,배(裵),231
전라북도,무주군,백(白),258
전라북도,무주군,범(范),0
전라북도,무주군,변(卞),19
전라북도,무주군,변(邊),9
전라북도,무주군,복(卜),0
전라북도,무주군,봉(奉),0
전라북도,무주군,부(夫),0
전라북도,무주군,빈(賓),26
전라북도,무주군,사(史),0
전라북도,무주군,사공(司空),0
전라북도,무주군,상(尙),0
전라북도,무주군,서(徐),410
전라북도,무주군,서문(西門),0
전라북도,무주군,석(昔),0
전라북도,무주군,석(石),6
전라북도,무주군,선(宣),29
전라북도,무주군,선우(鮮于),0
전라북도,무주군,설(?),0
전라북도,무주군,설(薛),69
전라북도,무주군,성(成),102
전라북도,무주군,소(蘇),20
전라북도,무주군,소(邵),0
전라북도,무주군,손(孫),166
전라북도,무주군,송(宋),365
전라북도,무주군,승(承),0
전라북도,무주군,시(施),0
전라북도,무주군,시(柴),0
전라북도,무주군,신(愼),29
전라북도,무주군,신(申),404
전라북도,무주군,신(辛),57
전라북도,무주군,심(沈),69
전라북도,무주군,안(安),204
전라북도,무주군,양(梁),321
전라북도,무주군,양(楊),16
전라북도,무주군,어(魚),0
전라북도,무주군,엄(嚴),68
전라북도,무주군,여(余),5
전라북도,무주군,여(呂),26
전라북도,무주군,연(延),0
전라북도,무주군,염(廉),6
전라북도,무주군,예(芮),0
전라북도,무주군,오(吳),312
전라북도,무주군,옥(玉),5
전라북도,무주군,온(溫),0
전라북도,무주군,왕(王),0
전라북도,무주군,용(龍),0
전라북도,무주군,우(禹),65
전라북도,무주군,원(元),41
전라북도,무주군,위(魏),7
전라북도,무주군,유(兪),39
전라북도,무주군,유(劉),172
전라북도,무주군,유(庾),6
전라북도,무주군,유(柳),246
전라북도,무주군,육(陸),33
전라북도,무주군,윤(尹),308
전라북도,무주군,은(殷),0
전라북도,무주군,음(陰),5
전라북도,무주군,이(李),3518
전라북도,무주군,인(印),0
전라북도,무주군,임(任),54
전라북도,무주군,임(林),473
전라북도,무주군,장(張),398
전라북도,무주군,장(章),0
전라북도,무주군,장(蔣),0
전라북도,무주군,전(全),407
전라북도,무주군,전(田),52
전라북도,무주군,전(錢),0
전라북도,무주군,정(丁),113
전라북도,무주군,정(程),194
전라북도,무주군,정(鄭),776
전라북도,무주군,제(諸),5
전라북도,무주군,제갈(諸葛),21
전라북도,무주군,조(曺),99
전라북도,무주군,조(趙),339
전라북도,무주군,좌(左),0
전라북도,무주군,주(周),8
전라북도,무주군,주(朱),135
전라북도,무주군,지(智),0
전라북도,무주군,지(池),32
전라북도,무주군,진(晋),14
전라북도,무주군,진(秦),0
전라북도,무주군,진(陣),0
전라북도,무주군,진(陳),57
전라북도,무주군,차(車),44
전라북도,무주군,채(蔡),24
전라북도,무주군,천(千),30
전라북도,무주군,최(催),5
전라북도,무주군,최(崔),946
전라북도,무주군,추(秋),21
전라북도,무주군,탁(卓),8
전라북도,무주군,태(太),0
전라북도,무주군,팽(彭),0
전라북도,무주군,편(片),0
전라북도,무주군,표(表),17
전라북도,무주군,피(皮),0
전라북도,무주군,하(夏),0
전라북도,무주군,하(河),249
전라북도,무주군,한(韓),485
전라북도,무주군,함(咸),6
전라북도,무주군,허(許),118
전라북도,무주군,현(玄),52
전라북도,무주군,형(邢),0
전라북도,무주군,호(扈),0
전라북도,무주군,호(胡),0
전라북도,무주군,홍(洪),154
전라북도,무주군,황(黃),508
전라북도,무주군,황보(皇甫),0
전라북도,장수군,가(賈),0
전라북도,장수군,간(簡),0
전라북도,장수군,갈(葛),0
전라북도,장수군,감(甘),0
전라북도,장수군,강(姜),522
전라북도,장수군,강(康),49
전라북도,장수군,견(甄),0
전라북도,장수군,경(慶),0
전라북도,장수군,경(景),0
전라북도,장수군,계(桂),0
전라북도,장수군,고(高),181
전라북도,장수군,공(孔),24
전라북도,장수군,곽(郭),68
전라북도,장수군,구(丘),0
전라북도,장수군,구(具),69
전라북도,장수군,국(鞠),0
전라북도,장수군,권(權),262
전라북도,장수군,금(琴),14
전라북도,장수군,기(奇),15
전라북도,장수군,기타,146
전라북도,장수군,길(吉),23
전라북도,장수군,김(金),3945
전라북도,장수군,나(羅),17
전라북도,장수군,남(南),27
전라북도,장수군,남궁(南宮),0
전라북도,장수군,노(盧),62
전라북도,장수군,노(魯),24
전라북도,장수군,단(段),0
전라북도,장수군,당(唐),0
전라북도,장수군,도(都),14
전라북도,장수군,도(陶),0
전라북도,장수군,동(董),7
전라북도,장수군,두(杜),0
전라북도,장수군,라(羅),17
전라북도,장수군,류(柳),49
전라북도,장수군,마(馬),30
전라북도,장수군,맹(孟),0
전라북도,장수군,명(明),0
전라북도,장수군,모(牟),31
전라북도,장수군,목(睦),0
전라북도,장수군,문(文),159
전라북도,장수군,민(閔),27
전라북도,장수군,박(朴),2030
전라북도,장수군,반(潘),0
전라북도,장수군,방(房),35
전라북도,장수군,방(方),6
전라북도,장수군,배(裵),213
전라북도,장수군,백(白),289
전라북도,장수군,범(范),0
전라북도,장수군,변(卞),13
전라북도,장수군,변(邊),15
전라북도,장수군,복(卜),0
전라북도,장수군,봉(奉),0
전라북도,장수군,부(夫),0
전라북도,장수군,빈(賓),23
전라북도,장수군,사(史),0
전라북도,장수군,사공(司空),0
전라북도,장수군,상(尙),0
전라북도,장수군,서(徐),358
전라북도,장수군,서문(西門),90
전라북도,장수군,석(昔),0
전라북도,장수군,석(石),6
전라북도,장수군,선(宣),17
전라북도,장수군,선우(鮮于),0
전라북도,장수군,설(?),0
전라북도,장수군,설(薛),11
전라북도,장수군,성(成),107
전라북도,장수군,소(蘇),61
전라북도,장수군,소(邵),0
전라북도,장수군,손(孫),155
전라북도,장수군,송(宋),479
전라북도,장수군,승(承),0
전라북도,장수군,시(施),0
전라북도,장수군,시(柴),0
전라북도,장수군,신(愼),34
전라북도,장수군,신(申),294
전라북도,장수군,신(辛),71
전라북도,장수군,심(沈),86
전라북도,장수군,안(安),284
전라북도,장수군,양(梁),586
전라북도,장수군,양(楊),30
전라북도,장수군,어(魚),0
전라북도,장수군,엄(嚴),35
전라북도,장수군,여(余),0
전라북도,장수군,여(呂),20
전라북도,장수군,연(延),0
전라북도,장수군,염(廉),18
전라북도,장수군,예(芮),0
전라북도,장수군,오(吳),370
전라북도,장수군,옥(玉),0
전라북도,장수군,온(溫),0
전라북도,장수군,왕(王),5
전라북도,장수군,용(龍),20
전라북도,장수군,우(禹),99
전라북도,장수군,원(元),35
전라북도,장수군,위(魏),5
전라북도,장수군,유(兪),24
전라북도,장수군,유(劉),205
전라북도,장수군,유(庾),0
전라북도,장수군,유(柳),306
전라북도,장수군,육(陸),130
전라북도,장수군,윤(尹),271
전라북도,장수군,은(殷),0
전라북도,장수군,음(陰),0
전라북도,장수군,이(李),2873
전라북도,장수군,인(印),5
전라북도,장수군,임(任),20
전라북도,장수군,임(林),386
전라북도,장수군,장(張),572
전라북도,장수군,장(章),13
전라북도,장수군,장(蔣),0
전라북도,장수군,전(全),269
전라북도,장수군,전(田),39
전라북도,장수군,전(錢),0
전라북도,장수군,정(丁),156
전라북도,장수군,정(程),28
전라북도,장수군,정(鄭),963
전라북도,장수군,제(諸),0
전라북도,장수군,제갈(諸葛),0
전라북도,장수군,조(曺),170
전라북도,장수군,조(趙),369
전라북도,장수군,좌(左),0
전라북도,장수군,주(周),5
전라북도,장수군,주(朱),79
전라북도,장수군,지(智),0
전라북도,장수군,지(池),17
전라북도,장수군,진(晋),20
전라북도,장수군,진(秦),0
전라북도,장수군,진(陣),0
전라북도,장수군,진(陳),45
전라북도,장수군,차(車),49
전라북도,장수군,채(蔡),74
전라북도,장수군,천(千),42
전라북도,장수군,최(催),8
전라북도,장수군,최(崔),975
전라북도,장수군,추(秋),29
전라북도,장수군,탁(卓),0
전라북도,장수군,태(太),32
전라북도,장수군,팽(彭),0
전라북도,장수군,편(片),0
전라북도,장수군,표(表),10
전라북도,장수군,피(皮),0
전라북도,장수군,하(夏),11
전라북도,장수군,하(河),84
전라북도,장수군,한(韓),606
전라북도,장수군,함(咸),0
전라북도,장수군,허(許),135
전라북도,장수군,현(玄),5
전라북도,장수군,형(邢),10
전라북도,장수군,호(扈),0
전라북도,장수군,호(胡),0
전라북도,장수군,홍(洪),176
전라북도,장수군,황(黃),275
전라북도,장수군,황보(皇甫),0
전라북도,임실군,가(賈),0
전라북도,임실군,간(簡),0
전라북도,임실군,갈(葛),0
전라북도,임실군,감(甘),0
전라북도,임실군,강(姜),611
전라북도,임실군,강(康),49
전라북도,임실군,견(甄),0
전라북도,임실군,경(慶),0
전라북도,임실군,경(景),5
전라북도,임실군,계(桂),0
전라북도,임실군,고(高),150
전라북도,임실군,공(孔),27
전라북도,임실군,곽(郭),186
전라북도,임실군,구(丘),0
전라북도,임실군,구(具),42
전라북도,임실군,국(鞠),19
전라북도,임실군,권(權),238
전라북도,임실군,금(琴),0
전라북도,임실군,기(奇),13
전라북도,임실군,기타,120
전라북도,임실군,길(吉),10
전라북도,임실군,김(金),5136
전라북도,임실군,나(羅),44
전라북도,임실군,남(南),33
전라북도,임실군,남궁(南宮),13
전라북도,임실군,노(盧),153
전라북도,임실군,노(魯),90
전라북도,임실군,단(段),0
전라북도,임실군,당(唐),0
전라북도,임실군,도(都),6
전라북도,임실군,도(陶),0
전라북도,임실군,동(董),0
전라북도,임실군,두(杜),5
전라북도,임실군,라(羅),46
전라북도,임실군,류(柳),27
전라북도,임실군,마(馬),13
전라북도,임실군,맹(孟),0
전라북도,임실군,명(明),6
전라북도,임실군,모(牟),48
전라북도,임실군,목(睦),0
전라북도,임실군,문(文),251
전라북도,임실군,민(閔),18
전라북도,임실군,박(朴),2273
전라북도,임실군,반(潘),0
전라북도,임실군,방(房),47
전라북도,임실군,방(方),12
전라북도,임실군,배(裵),127
전라북도,임실군,백(白),269
전라북도,임실군,범(范),0
전라북도,임실군,변(卞),18
전라북도,임실군,변(邊),26
전라북도,임실군,복(卜),0
전라북도,임실군,봉(奉),0
전라북도,임실군,부(夫),0
전라북도,임실군,빈(賓),0
전라북도,임실군,사(史),0
전라북도,임실군,사공(司空),0
전라북도,임실군,상(尙),0
전라북도,임실군,서(徐),404
전라북도,임실군,서문(西門),0
전라북도,임실군,석(昔),0
전라북도,임실군,석(石),0
전라북도,임실군,선(宣),22
전라북도,임실군,선우(鮮于),0
전라북도,임실군,설(?),10
전라북도,임실군,설(薛),59
전라북도,임실군,성(成),81
전라북도,임실군,소(蘇),90
전라북도,임실군,소(邵),0
전라북도,임실군,손(孫),196
전라북도,임실군,송(宋),469
전라북도,임실군,승(承),0
전라북도,임실군,시(施),0
전라북도,임실군,시(柴),11
전라북도,임실군,신(愼),14
전라북도,임실군,신(申),447
전라북도,임실군,신(辛),27
전라북도,임실군,심(沈),228
전라북도,임실군,안(安),238
전라북도,임실군,양(梁),377
전라북도,임실군,양(楊),178
전라북도,임실군,어(魚),0
전라북도,임실군,엄(嚴),124
전라북도,임실군,여(余),8
전라북도,임실군,여(呂),16
전라북도,임실군,연(延),0
전라북도,임실군,염(廉),54
전라북도,임실군,예(芮),0
전라북도,임실군,오(吳),517
전라북도,임실군,옥(玉),0
전라북도,임실군,온(溫),6
전라북도,임실군,왕(王),15
전라북도,임실군,용(龍),0
전라북도,임실군,우(禹),64
전라북도,임실군,원(元),39
전라북도,임실군,위(魏),14
전라북도,임실군,유(兪),21
전라북도,임실군,유(劉),165
전라북도,임실군,유(庾),0
전라북도,임실군,유(柳),253
전라북도,임실군,육(陸),11
전라북도,임실군,윤(尹),398
전라북도,임실군,은(殷),0
전라북도,임실군,음(陰),0
전라북도,임실군,이(李),3655
전라북도,임실군,인(印),0
전라북도,임실군,임(任),40
전라북도,임실군,임(林),525
전라북도,임실군,장(張),448
전라북도,임실군,장(章),5
전라북도,임실군,장(蔣),0
전라북도,임실군,전(全),452
전라북도,임실군,전(田),21
전라북도,임실군,전(錢),0
전라북도,임실군,정(丁),182
전라북도,임실군,정(程),0
전라북도,임실군,정(鄭),1021
전라북도,임실군,제(諸),0
전라북도,임실군,제갈(諸葛),0
전라북도,임실군,조(曺),105
전라북도,임실군,조(趙),464
전라북도,임실군,좌(左),0
전라북도,임실군,주(周),7
전라북도,임실군,주(朱),37
전라북도,임실군,지(智),0
전라북도,임실군,지(池),23
전라북도,임실군,진(晋),109
전라북도,임실군,진(秦),0
전라북도,임실군,진(陣),6
전라북도,임실군,진(陳),76
전라북도,임실군,차(車),65
전라북도,임실군,채(蔡),58
전라북도,임실군,천(千),20
전라북도,임실군,최(催),7
전라북도,임실군,최(崔),1628
전라북도,임실군,추(秋),28
전라북도,임실군,탁(卓),10
전라북도,임실군,태(太),50
전라북도,임실군,팽(彭),0
전라북도,임실군,편(片),6
전라북도,임실군,표(表),0
전라북도,임실군,피(皮),0
전라북도,임실군,하(夏),7
전라북도,임실군,하(河),148
전라북도,임실군,한(韓),787
전라북도,임실군,함(咸),20
전라북도,임실군,허(許),128
전라북도,임실군,현(玄),7
전라북도,임실군,형(邢),22
전라북도,임실군,호(扈),0
전라북도,임실군,호(胡),0
전라북도,임실군,홍(洪),317
전라북도,임실군,황(黃),397
전라북도,임실군,황보(皇甫),0
전라북도,순창군,가(賈),0
전라북도,순창군,간(簡),0
전라북도,순창군,갈(葛),0
전라북도,순창군,감(甘),0
전라북도,순창군,강(姜),868
전라북도,순창군,강(康),10
전라북도,순창군,견(甄),0
전라북도,순창군,경(慶),0
전라북도,순창군,경(景),9
전라북도,순창군,계(桂),0
전라북도,순창군,고(高),213
전라북도,순창군,공(孔),117
전라북도,순창군,곽(郭),61
전라북도,순창군,구(丘),0
전라북도,순창군,구(具),88
전라북도,순창군,국(鞠),30
전라북도,순창군,권(權),488
전라북도,순창군,금(琴),0
전라북도,순창군,기(奇),19
전라북도,순창군,기타,119
전라북도,순창군,길(吉),0
전라북도,순창군,김(金),5425
전라북도,순창군,나(羅),89
전라북도,순창군,남(南),153
전라북도,순창군,남궁(南宮),9
전라북도,순창군,노(盧),140
전라북도,순창군,노(魯),33
전라북도,순창군,단(段),0
전라북도,순창군,당(唐),0
전라북도,순창군,도(都),9
전라북도,순창군,도(陶),0
전라북도,순창군,동(董),5
전라북도,순창군,두(杜),5
전라북도,순창군,라(羅),22
전라북도,순창군,류(柳),33
전라북도,순창군,마(馬),11
전라북도,순창군,맹(孟),0
전라북도,순창군,명(明),7
전라북도,순창군,모(牟),16
전라북도,순창군,목(睦),0
전라북도,순창군,문(文),185
전라북도,순창군,민(閔),21
전라북도,순창군,박(朴),2150
전라북도,순창군,반(潘),6
전라북도,순창군,방(房),72
전라북도,순창군,방(方),10
전라북도,순창군,배(裵),188
전라북도,순창군,백(白),100
전라북도,순창군,범(范),0
전라북도,순창군,변(卞),38
전라북도,순창군,변(邊),19
전라북도,순창군,복(卜),15
전라북도,순창군,봉(奉),13
전라북도,순창군,부(夫),0
전라북도,순창군,빈(賓),0
전라북도,순창군,사(史),0
전라북도,순창군,사공(司空),0
전라북도,순창군,상(尙),0
전라북도,순창군,서(徐),747
전라북도,순창군,서문(西門),0
전라북도,순창군,석(昔),5
전라북도,순창군,석(石),0
전라북도,순창군,선(宣),40
전라북도,순창군,선우(鮮于),0
전라북도,순창군,설(?),91
전라북도,순창군,설(薛),312
전라북도,순창군,성(成),100
전라북도,순창군,소(蘇),47
전라북도,순창군,소(邵),0
전라북도,순창군,손(孫),133
전라북도,순창군,송(宋),235
전라북도,순창군,승(承),0
전라북도,순창군,시(施),0
전라북도,순창군,시(柴),0
전라북도,순창군,신(愼),8
전라북도,순창군,신(申),589
전라북도,순창군,신(辛),17
전라북도,순창군,심(沈),101
전라북도,순창군,안(安),184
전라북도,순창군,양(梁),376
전라북도,순창군,양(楊),602
전라북도,순창군,어(魚),0
전라북도,순창군,엄(嚴),49
전라북도,순창군,여(余),0
전라북도,순창군,여(呂),36
전라북도,순창군,연(延),0
전라북도,순창군,염(廉),13
전라북도,순창군,예(芮),0
전라북도,순창군,오(吳),503
전라북도,순창군,옥(玉),0
전라북도,순창군,온(溫),0
전라북도,순창군,왕(王),12
전라북도,순창군,용(龍),0
전라북도,순창군,우(禹),55
전라북도,순창군,원(元),28
전라북도,순창군,위(魏),13
전라북도,순창군,유(兪),13
전라북도,순창군,유(劉),151
전라북도,순창군,유(庾),0
전라북도,순창군,유(柳),322
전라북도,순창군,육(陸),11
전라북도,순창군,윤(尹),474
전라북도,순창군,은(殷),21
전라북도,순창군,음(陰),0
전라북도,순창군,이(李),2707
전라북도,순창군,인(印),7
전라북도,순창군,임(任),52
전라북도,순창군,임(林),724
전라북도,순창군,장(張),494
전라북도,순창군,장(章),0
전라북도,순창군,장(蔣),0
전라북도,순창군,전(全),349
전라북도,순창군,전(田),35
전라북도,순창군,전(錢),0
전라북도,순창군,정(丁),99
전라북도,순창군,정(程),9
전라북도,순창군,정(鄭),1113
전라북도,순창군,제(諸),81
전라북도,순창군,제갈(諸葛),0
전라북도,순창군,조(曺),261
전라북도,순창군,조(趙),745
전라북도,순창군,좌(左),0
전라북도,순창군,주(周),16
전라북도,순창군,주(朱),128
전라북도,순창군,지(智),0
전라북도,순창군,지(池),53
전라북도,순창군,진(晋),43
전라북도,순창군,진(秦),0
전라북도,순창군,진(陣),0
전라북도,순창군,진(陳),90
전라북도,순창군,차(車),48
전라북도,순창군,채(蔡),65
전라북도,순창군,천(千),41
전라북도,순창군,최(催),5
전라북도,순창군,최(崔),1482
전라북도,순창군,추(秋),37
전라북도,순창군,탁(卓),10
전라북도,순창군,태(太),0
전라북도,순창군,팽(彭),0
전라북도,순창군,편(片),0
전라북도,순창군,표(表),6
전라북도,순창군,피(皮),0
전라북도,순창군,하(夏),29
전라북도,순창군,하(河),53
전라북도,순창군,한(韓),684
전라북도,순창군,함(咸),7
전라북도,순창군,허(許),142
전라북도,순창군,현(玄),15
전라북도,순창군,형(邢),0
전라북도,순창군,호(扈),0
전라북도,순창군,호(胡),0
전라북도,순창군,홍(洪),285
전라북도,순창군,황(黃),310
전라북도,순창군,황보(皇甫),0
전라북도,고창군,가(賈),0
전라북도,고창군,간(簡),0
전라북도,고창군,갈(葛),0
전라북도,고창군,감(甘),0
전라북도,고창군,강(姜),1374
전라북도,고창군,강(康),193
전라북도,고창군,견(甄),0
전라북도,고창군,경(慶),0
전라북도,고창군,경(景),0
전라북도,고창군,계(桂),0
전라북도,고창군,고(高),783
